samp_name	biosamples_accession	sample_alt_lab_ids	source_mat_id	tissue_type	molecular_sex	molecular_sex_reference	samp_taxon_common	samp_taxon_ID	specific_host	latitude	longitude	geo_loc_name	site_name	sample_age	sample_age_upper	sample_age_lower	sample_age_inference_methods	c14_age	c14_age_sd	c14_lab_code	sample_age_reference	sample_age_notes	nuclear_sequencing_platform	nuclear_library_strategy	nuclear_depth_of_coverage	nuclear_damage_treatment	nuclear_lib_strandedness	nuclear_reference	mt_sequencing_platform	mt_library_strategy	mt_targeted_region	mt_depth_of_coverage	mt_damage_treatment	mt_lib_strandedness	mt_accession	mt_reference	curator_comments	curated_by	curation_complete
Lur11	SAMEA113400699	KD186	MM GG6	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	33.4499509	49.4516846	Iran	Tepe Qela Gap	5000	5200	4800	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.02	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	44.87	not applicable	not applicable	OZ245281	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). 	Kevin	yes
Lur16	SAMEA113400700	AH056	MM GG5	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	33.4499509	49.4516846	Iran	Tepe Qela Gap	5000	5200	4800	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.19	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	158.33	not applicable	not applicable	OZ245285	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). 	Kevin	yes
MDVC564	SAMEA116133604	missing	missing	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1093/molbev/msae158	Sheep	9940.0	Ovis, Ovis aries	49.43146742	4.004877237	France	Mennevile-Derrière-Le-Village, Picardie	6950	7050	6850	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.794	full-udg	double	https://doi.org/10.1093/molbev/msae158	not applicable	WGS	not applicable	missing	not applicable	not applicable	not applicable	not applicable		Kevin	yes
Mongolia1	SAMEA113400716	KD061	Ǝr 1-018 (Day 2, May 6th 2015)	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	49.482	103.3662	Mongolia	Burkhan Tolgoi	1831	1922	1740	radiocarbon dating	1917	28	UBA-33786	https://doi.org/10.1126/science.adn2094		ILLUMINA	WGS	1.79	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	226	not applicable	not applicable	OZ245295	not applicable		Kevin	yes
MUM2	SAMEA8609215; SAMEA8609217;SAMEA8609220;SAMEA8609214;SAMEA8609218;SAMEA8609219;SAMEA8609213;SAMEA8609216	MUM	FN 4306, Feature 31091	skin of body, UBERON:0002097	male	https://doi.org/10.1098/rsbl.2021.0222	Sheep	9940.0	Ovis, Ovis aries	36.91598541474066	47.85647296212747	Iran	Chehrabad	1481	1411	1551	radiocarbon dating	1601	30	UBA-37486	https://doi.org/10.1098/rsbl.2021.0222		ILLUMINA	WGS	4.02	full-udg	double	https://doi.org/10.1098/rsbl.2021.0222	not applicable	WGS	not applicable	229.7	not applicable	not applicable	OZ245284	not applicable	mtDNA under accession SAMEA8651756	Kevin	yes
Nachcharini1	SAMEA113400717	KD330	Na, 4d, E9-194, F5167	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Mouflon	3370470.0	Ovis, Ovis gmelini	34.0775	36.347778	Lebanon	Nachcharini Cave	11476	11684	11268	radiocarbon dating	9978	32	OxA-42206	https://doi.org/10.1126/science.adn2094		ILLUMINA	WGS	1.19	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	213.96	not applicable	not applicable	OZ245277	not applicable		Kevin	yes
Nachcharini2	SAMEA113400718	KD331	Na, 4D2, D10 Li, F430	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Mouflon	3370470.0	Ovis, Ovis gmelini	34.0775	36.347778	Lebanon	Nachcharini Cave	12000	12200	11800	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.23	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	132.35	not applicable	not applicable	OZ245282	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). 	Kevin	yes
Nachcharini4	SAMEA113400719	KD333	Na, 4D1, D10-dg, F7001	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Mouflon	3370470.0	Ovis, Ovis gmelini	34.0775	36.347778	Lebanon	Nachcharini Cave	12000	12200	11800	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.46	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	204.99	not applicable	not applicable	OZ245305 	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). 	Kevin	yes
Nizzana4	SAMEA113400720	KD266	B, 368,1581	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	30.876119	34.432833	Israel	Nizzana	1030	1230	830	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	1.07	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	305.71	not applicable	not applicable	OZ245296	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). 	Kevin	yes
Nizzana5	SAMEA113400721	KD267	C, 937, 3164	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	30.876119	34.432833	Israel	Nizzana	1030	1230	830	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	1.18	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	283.16	not applicable	not applicable	OZ245289	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). 	Kevin	yes
OB20-01	SAMEA8022720	OB20-01	DA-OBI-1518-20.1	mandible, UBERON:0001684	female	doi.org/10.1038/s41562-021-01083-y	Sheep	9940.0	Ovis, Ovis aries	39.95	71.26666667	Kyrgyzstan	Obishir V	7817	7933	7701	radiocarbon dating	6989	45	missing	missing		ILLUMINA	WGS	0.03	partial-udg	double	doi.org/10.1038/s41562-021-01083-y	not applicable	WGS	not applicable	1.9	not applicable	not applicable	missing	not applicable	Coverages are estimated from statistics in Table 3	Laura; Kevin	
OB20-04	SAMEA8022724	OB20-04	DA-OBI-1518-20.4	mandible, UBERON:0001684	male	doi.org/10.1038/s41562-021-01083-y	Sheep	9940.0	Ovis, Ovis aries	39.95	71.26666667	Kyrgyzstan	Obishir V	4802	4953	4651	radiocarbon dating	missing	missing	missing	missing		ILLUMINA	WGS	0.03	partial-udg	double	doi.org/10.1038/s41562-021-01083-y	not applicable	WGS	not applicable	3.6	not applicable	not applicable	missing	not applicable	Coverages are estimated from statistics in Table 3	Laura; Kevin	
OB20-06	SAMEA8022721	OB20-06	DA-OBI-1518-20.6	mandible, UBERON:0001684	female	doi.org/10.1038/s41562-021-01083-y	Sheep	9940.0	Ovis, Ovis aries	39.95	71.26666667	Kyrgyzstan	Obishir V	7831	7941	7721	radiocarbon dating	7012	45	missing	missing		ILLUMINA	WGS	0.02	partial-udg	double	doi.org/10.1038/s41562-021-01083-y	not applicable	WGS	not applicable	13.6	not applicable	not applicable	missing	not applicable	Coverages are estimated from statistics in Table 3	Laura; Kevin	
Ovcular2	SAMEA113903265	AH128-2	OT 14.058 #01506	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	39.5923	45.0678	Azerbaijan	Ovçular Tepesi	6075	6275	5875	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.01	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	12.13	not applicable	not applicable	OZ245273	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). 	Kevin	yes
PA1	SAMEA2421499	missing	missing	skin of body, UBERON:0002097	missing	not applicable	Sheep	9940.0	Ovis, Ovis aries	53.949068217553	-1.051426559660384	United Kingdom	Borthwick Institute for Archives 	299.5	349	250	historical records	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.08063796	none	double	https://doi.org/10.1098/rstb.2013.0379	not applicable	WGS	not applicable	28	not applicable	not applicable	missing	not applicable	Coverages are estimated from statistics in Table 1, assuming 40bp length	Laura; Kevin	
PA2	SAMEA2421500	missing	missing	skin of body, UBERON:0002097	missing	not applicable	Sheep	9940.0	Ovis, Ovis aries	53.949068217553	-1.051426559660384	United Kingdom	Borthwick Institute for Archives 	199.5	249	150	historical records	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.07008964	none	double	https://doi.org/10.1098/rstb.2013.0379	not applicable	WGS	not applicable	33	not applicable	not applicable	missing	not applicable	Coverages are estimated from statistics in Table 1, assuming 40bp length	Laura; Kevin	
Padayatak1	SAMEA113400723	KD253	PDK2011, 5, CH5, US5024	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	39.142222	66.770833	Uzbekistan	Padayatak	3000	3200	2800	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.18	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	104.14	not applicable	not applicable	OZ245274	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). 	Kevin	yes
pbh003	SAMEA114806689; SAMEA114806690; SAMEA114806691; SAMEA114638836	missing	missing	metapodium bone, UBERON:0003821	female	https://doi.org/10.1093/molbev/msae158	Sheep	9940.0	Ovis, Ovis aries	37.4939	33.0192	France	Pınarbaşı	>12950	not applicable	not applicable	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.051	none	double	https://doi.org/10.1093/molbev/msae158	not applicable	WGS	not applicable	missing	not applicable	not applicable	not applicable	not applicable		Kevin	yes
Pie10	SAMEA115573854	AMH100	P07 B511	long bone, UBERON:0002495	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	44.059471	26.119469	Romania	Mǎgura Gorgana	6375.5	6444	6307	radiocarbon dating	5603	25	OxA-44979	https://doi.org/10.1126/science.adn2094		ILLUMINA	WGS	0.29	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	37.26	not applicable	not applicable	OZ245319	not applicable		Kevin	yes
Pie11	SAMEA115573855	AMH99	P06 B309	long bone, UBERON:0002495	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	44.059471	26.119469	Romania	Mǎgura Gorgana	6300	6500	6100	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.31	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	50.49	not applicable	not applicable	OZ245272	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). 	Kevin	yes
Qazvin2	SAMEA113400724	AH052	MM TCHZ3	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	36.6554022	49.0400499	Iran	Tepe Shizar	4282	4406	4158	radiocarbon dating	3858	20	OxA-42229	https://doi.org/10.1126/science.adn2094		ILLUMINA	WGS	0.34	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	62.65	not applicable	not applicable	OZ245316	not applicable		Kevin	yes
Qom1	SAMEA113400725	KD182	MM QD2	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	34.5965204	50.9218884	Iran	Qoli Darvish	3000	3200	2800	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.06	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	15.93	not applicable	not applicable	OZ245271	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). 	Kevin	yes
Sangir1	SAMEA113400726	KD254	1	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	39.127778	66.773611	Uzbekistan	Sangir Tepe	3000	3200	2800	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.16	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	53.56	not applicable	not applicable	OZ245320	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). 	Kevin	yes
Schwabmun1	SAMEA113400727	CR59	Fz 87548 C	tibia, UBERON:0000979	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	48.178889	10.755	Germany	Schwabmünchen	3296	3374	3218	radiocarbon dating	308	30	CIRAM-8761	https://doi.org/10.1126/science.adn2094		ILLUMINA	WGS	0.56	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	30.58	not applicable	not applicable	OZ245315	not applicable		Kevin	yes
Semnan11	SAMEA113400728	AH002	MM TSC1	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	36.52729481	54.98588562	Iran	Tappeh Sang-e Chakhmaq	8085	8285	7885	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.15	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	43.66	not applicable	not applicable	OZ245270	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). 	Kevin	yes
Semnan15	SAMEA113400729	AH006-2	MM TSC11	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	36.52729481	54.98588562	Iran	Tappeh Sang-e Chakhmaq	8085	8285	7885	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.08	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	9.85	not applicable	not applicable	OZ245301	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). 	Kevin	yes
Semnan4	SAMEA113400730	KD122	MM TSC7	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	36.52729481	54.98588562	Iran	Tappeh Sang-e Chakhmaq	8015	8159	7871	radiocarbon dating	7172	42	UBA-40264	https://doi.org/10.1126/science.adn2094		ILLUMINA	WGS	1.53	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	792.41	not applicable	not applicable	OZ245317	not applicable		Kevin	yes
Semnan5	SAMEA113400731	KD123	MM TSC12	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	36.52729481	54.98588562	Iran	Tappeh Sang-e Chakhmaq	8085	8285	7885	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.82	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	167.99	not applicable	not applicable	OZ245312	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). 	Kevin	yes
Shulaveris3	SAMEA113400732	KD377	306; 7138; 4102; SG; 2; 74; 111	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	41.4	44.8	Georgia	Shulaveris Gora	7850	8050	7650	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.82	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	280.66	not applicable	not applicable	OZ245286	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate). 	Kevin	yes
sub008	SAMEA114638838; SAMEA114806692	missing	missing	missing	male	https://doi.org/10.1093/molbev/msae158	Sheep	9940.0	Ovis, Ovis aries	37.35156	31.92696	Turkey	Suberde	9200	9450	8950	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.011	none	double	https://doi.org/10.1093/molbev/msae158	not applicable	WGS	not applicable	missing	not applicable	not applicable	not applicable	not applicable		Kevin	yes
Tarxien3	SAMEA113400735	KD064	TCC14 261; aTARX3-MLT	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adn2094	Sheep	9940.0	Ovis, Ovis aries	35.86918	14.511933	Malta	Tarxien	5000	5200	4800	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.05	full-udg	double	https://doi.org/10.1126/science.adn2094	not applicable	WGS	not applicable	6.19	not applicable	not applicable	OZ245310	not applicable	Startigraphic inferences all standardized to 400 years (200 around midpoint estimate).  mtDNA sequence was previously (sample_alt_lab_ids) provided in a common alignment at publicly available at https://figshare.com/articles/dataset/Ancient_mitogenomes_from_Pre-Pottery_Neolithic_Central_Anatolia_and_the_effects_of_a_Late_Neolithic_bottleneck_in_sheep_i_Ovis_aries_i_/24552790	Kevin	yes
tpc003	SAMEA114806693; SAMEA114638839	missing	missing	phalanx, UBERON:0003221	female	https://doi.org/10.1093/molbev/msae158	Sheep	9940.0	Ovis, Ovis aries	38.17197459	34.49402944	Turkey	Tepecik-Çiftlik	7850	7950	7750	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.028	none	double	https://doi.org/10.1093/molbev/msae158	not applicable	WGS	not applicable	missing	not applicable	not applicable	not applicable	not applicable		Kevin	yes
TPC037	SAMEA114638852	missing	missing	phalanx, UBERON:0003221	female	https://doi.org/10.1093/molbev/msae158	Sheep	9940.0	Ovis, Ovis aries	38.17197459	34.49402944	Turkey	Tepecik-Çiftlik	8450	8550	8350	stratigraphic inference	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	0.063	none	double	https://doi.org/10.1093/molbev/msae158	not applicable	WGS	not applicable	missing	not applicable	not applicable	not applicable	not applicable		Kevin	yes
